Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C,Sequence_ID,Case_No.
153.97,100.0,100.51,100.05,100.0,1,1
177.95321548821548,100.0,100.59222816738816,100.0619916077441,100.08417508417509,1,1
201.93643097643096,100.0,100.67445633477634,100.0739832154882,100.16835016835016,1,1
225.9196464646465,100.0,100.7566845021645,100.08597482323232,100.25252525252525,1,1
249.90286195286197,100.0,100.83891266955268,100.09796643097644,100.33670033670032,1,1
273.8860774410774,100.0,100.92114083694084,100.10995803872056,100.42087542087542,1,1
297.8692929292929,100.0,101.003369004329,100.12250668831167,100.50505050505048,1,1
321.85250841750843,100.0,101.08559717171715,100.13792446969696,100.58922558922558,1,1
345.8357239057239,100.0,101.16782533910532,100.15334225108224,100.67340067340066,1,1
369.8189393939394,100.0,101.2500535064935,100.16876003246752,100.75757575757576,1,1
393.8021548821549,100.0,101.33228167388168,100.1841778138528,100.84175084175084,1,1
417.7853703703704,100.0,101.41450984126983,100.1995955952381,100.92592592592592,1,1
441.7685858585859,100.0,101.49703509764308,100.21623886868686,101.010101010101,1,1
465.75180134680136,100.0,101.58017691133556,100.23542544107744,101.0942760942761,1,1
489.7350168350168,100.0,101.66331872502803,100.254612013468,101.17845117845118,1,1
513.7182323232323,100.0,101.74646053872054,100.2737985858586,101.26262626262626,1,1
537.7014478114478,100.0,101.82960235241302,100.29298515824917,101.34680134680134,1,1
561.6846632996633,100.0,101.9127441661055,100.31217173063972,101.43097643097644,1,1
585.6678787878787,100.00012127705628,101.99582129870129,100.33133404761904,101.51515151515152,1,1
609.6510942760943,100.00183436387688,102.07804946608948,100.3501780026455,101.5993265993266,1,1
633.6343097643098,100.00354745069744,102.16027763347763,100.36902195767196,101.68350168350167,1,1
657.6175252525253,100.00526053751804,102.2425058008658,100.38786591269842,101.76767676767676,1,1
681.6007407407408,100.00697362433864,102.32473396825397,100.40670986772489,101.85185185185183,1,1
705.5839562289563,100.0086867111592,102.40696213564212,100.42555382275133,101.93602693602692,1,1
729.5671717171717,100.01037314478116,102.48903038383838,100.44522402693605,102.020202020202,1,1
753.5503872053872,100.01197202581368,102.57057331649833,100.4676083613917,102.1043771043771,1,1
777.5336026936027,100.01357090684624,102.65211624915824,100.48999269584736,102.1885521885522,1,1
801.5168181818183,100.0151697878788,102.73365918181818,100.51237703030304,102.27272727272728,1,1
825.5000336700338,100.01676866891134,102.81520211447813,100.5347613647587,102.35690235690237,1,1
849.4832491582492,100.01836754994387,102.89674504713804,100.55714569921436,102.44107744107744,1,1
873.4664646464647,100.01996643097642,102.97828797979798,100.57953003367004,102.52525252525254,1,1
897.4496801346802,100.02167676070376,103.06048451378024,100.6017978891488,102.60942760942764,1,1
921.4328956228956,100.02338948051296,103.1426950646218,100.6240632466684,102.6936026936027,1,1
945.4161111111111,100.02510220032217,103.22490561546336,100.646328604188,102.7777777777778,1,1
969.3993265993266,100.02681492013136,103.30711616630492,100.66859396170756,102.86195286195286,1,1
993.382542087542,100.02852763994056,103.38932671714646,100.69085931922716,102.94612794612794,1,1
1017.3657575757576,100.03048082251082,103.47178015151516,100.71336575757576,103.03030303030302,1,1
1041.348973063973,100.033906996152,103.5557214057239,100.73734897306396,103.1144781144781,1,1
1065.3321885521889,100.03733316979316,103.63966265993264,100.7613321885522,103.1986531986532,1,1
1089.315404040404,100.04075934343436,103.7236039141414,100.7853154040404,103.28282828282826,1,1
1113.2986195286196,100.04418551707552,103.80754516835016,100.80929861952862,103.36700336700336,1,1
1137.281835016835,100.04761169071668,103.89148642255893,100.83328183501683,103.45117845117844,1,1
1161.2650505050506,100.051453010101,103.97470117171716,100.85823372390573,103.53535353535352,1,1
1185.2482659932662,100.05624965319863,104.0562441043771,100.88541470145904,103.6195286195286,1,1
1209.2314814814815,100.0610462962963,104.13778703703704,100.91259567901234,103.7037037037037,1,1
1233.2146969696971,100.06584293939392,104.21932996969696,100.93977665656566,103.78787878787878,1,1
1257.1979124579125,100.07063958249158,104.3008729023569,100.96695763411896,103.87205387205388,1,1
1281.181127946128,100.07543622558924,104.38241583501684,100.99413861167228,103.95622895622895,1,1
1305.1643434343434,100.08033266955267,104.46399203463204,101.02133067821067,104.04040404040404,1,1
1329.147558922559,100.08718501683502,104.5462202020202,101.04874006734006,104.12457912457911,1,1
1353.1307744107744,100.09403736411736,104.62844836940836,101.07614945646944,104.2087542087542,1,1
1377.11398989899,100.10088971139972,104.71067653679653,101.10355884559884,104.2929292929293,1,1
1401.0972053872051,100.10774205868206,104.7929047041847,101.13096823472824,104.37710437710436,1,1
1425.080420875421,100.1145944059644,104.87513287157287,101.15837762385765,104.46127946127946,1,1
1449.0636363636363,100.12135030303033,104.95755393939392,101.1857387878788,104.54545454545456,1,1
1473.046851851852,100.1277458271605,105.0406957530864,101.2129197654321,104.62962962962963,1,1
1497.0300673400675,100.13414135129068,105.1238375667789,101.24010074298542,104.7138047138047,1,1
1521.0132828282829,100.14053687542088,105.20697938047138,101.26728172053872,104.7979797979798,1,1
1544.9964983164984,100.14693239955106,105.29012119416386,101.29446269809203,104.88215488215488,1,1
1568.9797138047138,100.15332792368126,105.37326300785634,101.32164367564532,104.96632996632997,1,1
1592.9629292929294,100.15972344781144,105.45640482154882,101.34882465319863,105.05050505050504,1,1
1616.9461447811448,100.16983406204906,105.5386724963925,101.37786317580569,105.13468013468014,1,1
1640.9293602693604,100.18011258297258,105.62090066378066,101.40698565175563,105.2188552188552,1,1
1664.9125757575755,100.1903911038961,105.70312883116884,101.43610812770562,105.3030303030303,1,1
1688.895791245791,100.20066962481962,105.785356998557,101.4652306036556,105.38720538720538,1,1
1712.879006734007,100.21094814574316,105.86758516594516,101.49435307960556,105.47138047138048,1,1
1736.8622222222225,100.22122666666668,105.94981333333332,101.52368,105.55555555555556,1,1
1760.845437710438,100.2315051875902,106.0320415007215,101.55451556277056,105.63973063973064,1,1
1784.8286531986532,100.24178370851372,106.11426966810969,101.58535112554112,105.72390572390572,1,1
1808.8118686868688,100.25206222943724,106.19649783549784,101.61618668831169,105.8080808080808,1,1
1832.795084175084,100.26234075036076,106.278726002886,101.64702225108223,105.89225589225587,1,1
1856.7782996633,100.27261927128428,106.36095417027416,101.6778578138528,105.97643097643098,1,1
1880.7615151515151,100.28315537373736,106.44343991919192,101.70901535353536,106.06060606060606,1,1
1904.7447306397307,100.2943475409652,106.5265817328844,101.74099297418633,106.14478114478112,1,1
1928.727946127946,100.30553970819304,106.60972354657687,101.77297059483726,106.22895622895622,1,1
1952.7111616161617,100.31673187542088,106.69286536026937,101.80494821548822,106.31313131313132,1,1
1976.6943771043773,100.3279240426487,106.77600717396184,101.83692583613916,106.3973063973064,1,1
2000.6775925925929,100.33911620987654,106.85914898765432,101.86890345679012,106.48148148148148,1,1
2024.660808080808,100.3503776046176,106.94226562770562,101.9008968109668,106.56565656565655,1,1
2048.6440235690234,100.3640822991823,107.0244937950938,101.93344546055796,106.64983164983164,1,1
2072.627239057239,100.377786993747,107.10672196248196,101.96599411014913,106.73400673400673,1,1
2096.6104545454546,100.39149168831167,107.18895012987014,101.99854275974026,106.8181818181818,1,1
2120.59367003367,100.40519638287638,107.2711782972583,102.0310914093314,106.9023569023569,1,1
2144.5768855218853,100.41890107744108,107.35340646464648,102.06364005892256,106.986531986532,1,1
2168.560101010101,100.43273606060606,107.43580835016836,102.09638414141416,107.07070707070709,1,1
2192.5433164983165,100.447125989899,107.51895016386084,102.12996064309765,107.15488215488216,1,1
2216.526531986532,100.46151591919192,107.60209197755331,102.16353714478116,107.23905723905725,1,1
2240.509747474747,100.47590584848486,107.6852337912458,102.19711364646464,107.32323232323232,1,1
2264.492962962963,100.49029577777776,107.76837560493829,102.23069014814814,107.4074074074074,1,1
2288.4761784511784,100.5046857070707,107.85151741863076,102.26426664983164,107.49158249158248,1,1
2312.459393939394,100.51907563636364,107.93465923232324,102.29784315151517,107.57575757575756,1,1
2336.442609427609,100.53442739177488,108.01694608946607,102.3336639141414,107.65993265993264,1,1
2360.4258249158247,100.54984517316016,108.09917425685424,102.36963873737372,107.74410774410774,1,1
