Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C,Sequence_ID,Case_No.
153.94,140.0,141.03,140.1,140.0,9,1
177.923265993266,140.0,141.19445668109668,140.12398326599327,140.16835016835017,9,1
201.90653198653197,140.0,141.35891336219336,140.14796653198653,140.33670033670035,9,1
225.88979797979798,140.0,141.52337004329004,140.1719497979798,140.5050505050505,9,1
249.87306397306395,140.0,141.68782672438672,140.19593306397306,140.67340067340066,9,1
273.85632996632995,140.0,141.8522834054834,140.21991632996634,140.84175084175084,9,1
297.83959595959595,140.0,142.01646154401155,140.24501376623377,141.010101010101,9,1
321.8228619528619,140.0,142.17920513468013,140.2758493939394,141.17845117845118,9,1
345.80612794612796,140.0,142.34194872534874,140.30668502164502,141.34680134680133,9,1
369.7893939393939,140.0,142.50469231601733,140.33752064935064,141.5151515151515,9,1
393.7726599326599,140.0,142.6674359066859,140.36835627705628,141.68350168350167,9,1
417.7559259259259,140.0,142.8301794973545,140.3991919047619,141.85185185185185,9,1
441.7391919191919,140.0,142.99355445117845,140.43091886868686,142.02020202020202,9,1
465.7224579124579,140.0,143.15823954433222,140.46449544107742,142.18855218855217,9,1
489.70572390572386,140.0,143.32292463748598,140.498072013468,142.35690235690234,9,1
513.6889898989898,140.0,143.48760973063972,140.5316485858586,142.5252525252525,9,1
537.6722558922559,140.0,143.65229482379348,140.56522515824915,142.69360269360268,9,1
561.6555218855219,140.0,143.81697991694725,140.59880173063974,142.86195286195286,9,1
585.6387878787879,140.00012134199133,143.98164883116883,140.63279086580087,143.03030303030303,9,1
609.6220538720538,140.00183443241943,144.1461055122655,140.67219194564694,143.1986531986532,9,1
633.6053198653199,140.00354752284753,144.3105621933622,140.71159302549302,143.36700336700335,9,1
657.5885858585858,140.0052606132756,144.47501887445887,140.75099410533912,143.53535353535352,9,1
681.5718518518518,140.0069737037037,144.63947555555555,140.7903951851852,143.7037037037037,9,1
705.5551178451178,140.0086867941318,144.80393223665223,140.82979626503126,143.87205387205387,9,1
729.5383838383839,140.01074645117845,144.96881546127946,140.86970386531988,144.04040404040404,9,1
753.5216498316497,140.01394421997756,145.13509943883278,140.91127485970821,144.2087542087542,9,1
777.5049158249158,140.01714198877664,145.30138341638607,140.95284585409652,144.37710437710436,9,1
801.4881818181818,140.02033975757575,145.4676673939394,140.99441684848486,144.54545454545453,9,1
825.4714478114477,140.02353752637487,145.6339513714927,141.0359878428732,144.7138047138047,9,1
849.4547138047137,140.02673529517395,145.800235349046,141.0775588372615,144.88215488215488,9,1
873.4379797979798,140.02993306397306,145.96651932659933,141.11912983164984,145.05050505050505,9,1
897.4212457912458,140.0333554223766,146.13106027407542,141.16362049089543,145.2188552188552,9,1
921.4045117845117,140.03678258242135,146.29556395622416,141.20817357147737,145.38720538720537,9,1
945.3877777777777,140.04020974246612,146.46006763837286,141.25272665205932,145.55555555555554,9,1
969.3710437710438,140.04363690251088,146.6245713205216,141.29727973264127,145.72390572390572,9,1
993.3543097643096,140.04706406255565,146.78907500267033,141.34183281322322,145.8922558922559,9,1
1017.3375757575757,140.05073662337662,146.95357194805194,141.38687515151514,146.06060606060603,9,1
1041.3208417508417,140.05587589466091,147.11802862914863,141.43484168350167,146.2289562289562,9,1
1065.3041077441076,140.06101516594518,147.2824853102453,141.4828082154882,146.39730639730638,9,1
1089.2873737373736,140.06615443722944,147.446941991342,141.53077474747474,146.56565656565655,9,1
1113.2706397306397,140.0712937085137,147.61139867243867,141.57874127946127,146.73400673400673,9,1
1137.2539057239057,140.076432979798,147.77585535353535,141.6267078114478,146.9023569023569,9,1
1161.2371717171716,140.0829348686869,147.9403819124579,141.67565263299662,147.07070707070707,9,1
1185.2204377104376,140.09252817508417,148.10506700561166,141.72681693378226,147.23905723905725,9,1
1209.2037037037037,140.10212148148148,148.26975209876542,141.7779812345679,147.40740740740742,9,1
1233.1869696969698,140.11171478787878,148.4344371919192,141.82914553535352,147.5757575757576,9,1
1257.1702356902356,140.1213080942761,148.59912228507295,141.88030983613916,147.74410774410777,9,1
1281.1535016835016,140.1309014006734,148.7638073782267,141.9314741369248,147.91245791245794,9,1
1305.1367676767677,140.14053004329003,148.928569033189,141.98273855699856,148.08080808080808,9,1
1329.1200336700335,140.15080858585858,149.09473880471378,142.03584436026935,148.24915824915826,9,1
1353.1032996632996,140.1610871284271,149.26090857623856,142.08895016354015,148.41750841750843,9,1
1377.0865656565657,140.17136567099567,149.42707834776334,142.14205596681097,148.5858585858586,9,1
1401.0698316498317,140.1816442135642,149.59324811928812,142.19516177008177,148.75420875420878,9,1
1425.0530976430975,140.19192275613275,149.75941789081287,142.24826757335256,148.92255892255892,9,1
1449.0363636363636,140.2027393939394,149.92526969696968,142.3016424242424,149.0909090909091,9,1
1473.0196296296297,140.21553046913579,150.08995479012344,142.35600449382716,149.25925925925927,9,1
1497.0028956228955,140.2283215443322,150.2546398832772,142.41036656341188,149.42760942760944,9,1
1520.9861616161616,140.24111261952862,150.41932497643097,142.46472863299664,149.5959595959596,9,1
1544.9694276094276,140.253903694725,150.58401006958474,142.51909070258137,149.7643097643098,9,1
1568.9526936026934,140.26669476992143,150.74869516273847,142.5734527721661,149.93265993265993,9,1
1592.9359595959595,140.27948584511785,150.91338025589224,142.62781484175085,150.1010101010101,9,1
1616.9192255892256,140.29479807359309,151.0778461183261,142.6842596031746,150.26936026936028,9,1
1640.9024915824916,140.31021588744588,151.2423027994228,142.7407915873016,150.43771043771045,9,1
1664.8857575757575,140.3256337012987,151.40675948051947,142.79732357142856,150.60606060606062,9,1
1688.8690235690235,140.34105151515152,151.57121616161615,142.85385555555555,150.77441077441077,9,1
1712.8522895622896,140.35646932900434,151.73567284271283,142.91038753968255,150.94276094276094,9,1
1736.8355555555554,140.3723065079365,151.9003392063492,142.9673388888889,151.11111111111111,9,1
1760.8188215488215,140.3911505026455,152.06650897787398,143.02729705387205,151.2794612794613,9,1
1784.8020875420875,140.4099944973545,152.23267874939873,143.08725521885523,151.44781144781146,9,1
1808.7853535353536,140.42883849206348,152.3988485209235,143.1472133838384,151.61616161616163,9,1
1832.7686195286194,140.4476824867725,152.5650182924483,143.20717154882155,151.78451178451178,9,1
1856.7518855218855,140.46652648148148,152.73118806397306,143.2671297138047,151.95286195286195,9,1
1880.7351515151515,140.48592379797978,152.8969347070707,143.3277713939394,152.12121212121212,9,1
1904.7184175084174,140.50670929517395,153.06161980022446,143.39012788552188,152.2895622895623,9,1
1928.7016835016834,140.52749479236812,153.22630489337823,143.45248437710438,152.45791245791247,9,1
