Time (s),T_min (C),T_max (C),T_ave (C),Thermal_Input_C,Sequence_ID,Case_No.
153.97,100.0,103.09,100.3,120.0,8,1
177.95321548821548,100.0,103.5816559175084,100.37537582010582,120.16835016835016,8,1
201.93643097643096,100.0,104.07331183501684,100.45075164021164,120.33670033670032,8,1
225.9196464646465,100.0,104.56496775252523,100.52612746031744,120.5050505050505,8,1
249.90286195286197,100.0,105.05662367003367,100.60150328042327,120.67340067340068,8,1
273.8860774410774,100.0,105.54827958754208,100.67687910052908,120.84175084175084,8,1
297.8692929292929,100.0,106.0399355050505,100.75504012987012,121.010101010101,8,1
321.85250841750843,100.0,106.53159142255892,100.8475468181818,121.17845117845118,8,1
345.8357239057239,100.0,107.02324734006731,100.9400535064935,121.34680134680136,8,1
369.8189393939394,100.0,107.51490325757575,101.0325601948052,121.51515151515152,8,1
393.8021548821549,100.0,108.00655917508418,101.12506688311689,121.68350168350167,8,1
417.7853703703704,100.0,108.4982150925926,101.21757357142856,121.85185185185186,8,1
441.7685858585859,100.0005199057239,108.99065086868688,101.3153535892256,122.02020202020203,8,1
465.75180134680136,100.00211878675644,109.4847051077441,101.42407749943884,122.1885521885522,8,1
489.7350168350168,100.003717667789,109.97875934680134,101.53280140965208,122.35690235690237,8,1
513.7182323232323,100.00531654882155,110.4728135858586,101.64152531986532,122.52525252525254,8,1
537.7014478114478,100.0069154298541,110.96686782491582,101.75024923007857,122.6936026936027,8,1
561.6846632996633,100.00851431088664,111.46092206397306,101.8589731402918,122.86195286195289,8,1
585.6678787878787,100.01036383116885,111.9549277922078,101.96836811688313,123.03030303030305,8,1
609.6510942760943,100.0155030916306,112.4482967965368,102.0865711075036,123.1986531986532,8,1
633.6343097643098,100.02064235209237,112.9416658008658,102.20477409812408,123.36700336700336,8,1
657.6175252525253,100.02578161255413,113.4350348051948,102.3229770887446,123.53535353535354,8,1
681.6007407407408,100.03092087301587,113.9284038095238,102.44118007936508,123.7037037037037,8,1
705.5839562289563,100.03606013347763,114.4217728138528,102.55938306998556,123.87205387205388,8,1
729.5671717171717,100.04223886868688,114.91567488215487,102.68022472727272,124.04040404040404,8,1
753.5503872053872,100.05183215488216,115.41132800224467,102.80973409090907,124.2087542087542,8,1
777.5336026936027,100.06142544107745,115.90698112233446,102.93924345454546,124.37710437710436,8,1
801.5168181818183,100.07101872727272,116.40263424242424,103.06875281818182,124.54545454545456,8,1
825.5000336700338,100.080612013468,116.89828736251404,103.19826218181818,124.7138047138047,8,1
849.4832491582492,100.0902052996633,117.39394048260382,103.32777154545454,124.88215488215488,8,1
873.4664646464647,100.09979858585858,117.8895936026936,103.4572809090909,125.05050505050504,8,1
897.4496801346802,100.11341408563004,118.38290708268144,103.59581761700414,125.21885521885524,8,1
921.4328956228956,100.12711584410364,118.87617038773077,103.73454792154928,125.38720538720538,8,1
945.4161111111111,100.14081760257724,119.36943369278012,103.8732782260944,125.55555555555556,8,1
969.3993265993266,100.15451936105082,119.86269699782947,104.01200853063952,125.72390572390572,8,1
993.382542087542,100.16822111952442,120.35596030287884,104.15073883518468,125.8922558922559,8,1
1017.3657575757576,100.18312534632037,120.84947885281386,104.29067536796536,126.06060606060606,8,1
1041.348973063973,100.20539547498798,121.34456094396344,104.43800083453584,126.22895622895624,8,1
1065.3321885521889,100.2276656036556,121.83964303511304,104.58532630110628,126.3973063973064,8,1
1089.315404040404,100.24993573232324,122.33472512626264,104.73265176767676,126.56565656565655,8,1
1113.2986195286196,100.27220586099088,122.82980721741222,104.87997723424724,126.73400673400673,8,1
1137.281835016835,100.2944759896585,123.3248893085618,105.0273027008177,126.9023569023569,8,1
1161.2650505050506,100.31871806060606,123.82014437710438,105.17698065993264,127.07070707070706,8,1
1185.2482659932662,100.34749791919192,124.31579749719415,105.33207212008978,127.23905723905725,8,1
1209.2314814814815,100.37627777777776,124.81145061728397,105.48716358024691,127.4074074074074,8,1
1233.2146969696971,100.40505763636364,125.30710373737374,105.64225504040404,127.57575757575758,8,1
1257.1979124579125,100.43383749494949,125.80275685746352,105.79734650056116,127.74410774410777,8,1
1281.181127946128,100.46261735353536,126.2984099775533,105.95243796071829,127.91245791245792,8,1
1305.1643434343434,100.4917465151515,126.79403537518036,106.1079009018759,128.08080808080808,8,1
1329.147558922559,100.52772133838384,127.28911746632996,106.27064414983164,128.24915824915826,8,1
1353.1307744107744,100.56369616161616,127.78419955747955,106.4333873977874,128.41750841750843,8,1
1377.11398989899,100.59967098484849,128.27928164862914,106.59613064574314,128.5858585858586,8,1
1401.0972053872051,100.6356458080808,128.77436373977872,106.75887389369888,128.75420875420875,8,1
1425.080420875421,100.67162063131312,129.26944583092833,106.92161714165464,128.92255892255892,8,1
1449.0636363636363,100.7097896969697,129.7646484848485,107.08578303030303,129.0909090909091,8,1
1473.046851851852,100.7561572469136,130.26030160493826,107.25526441975308,129.25925925925927,8,1
1497.0300673400675,100.80252479685748,130.75595472502806,107.42474580920316,129.4276094276094,8,1
1521.0132828282829,100.84889234680136,131.25160784511783,107.5942271986532,129.59595959595958,8,1
1544.9964983164984,100.89525989674524,131.74726096520763,107.76370858810326,129.76430976430976,8,1
